Gen5b_30248.tif	834	860	848	962	1268	828	1300	920	1304	954	Ryan&Stephanie	1-14-19 12:05PM	down1	F	2.85E-03	1	1
Gen5b_20304.tif	756	686	784	792	1158	610	1214	680	1216	724	Luke	1-14-19 12:05PM	down2	F	2.73E-03	1	1
Gen5b_30249.tif	744	700	792	804	1238	608	1252	712	1246	750	Ryan&Stephanie	1-14-19 12:05PM	down1	F	2.85E-03	1	1
Gen5b_30250.tif	726	728	770	844	1186	652	1206	762	1208	794	Ryan&Stephanie	1-14-19 12:06PM	down1	F	2.85E-03	1	1
Gen5b_20305.tif	766	680	800	794	1214	588	1262	672	1270	706	Luke	1-14-19 12:08PM	down2	F	2.73E-03	1	1
Gen5b_20306.tif	724	986	764	1102	1184	886	1224	952	1230	1000	Luke	1-14-19 12:10PM	down2	F	2.73E-03	1	1
Gen5b_20307.tif	678	600	712	708	1094	566	1144	634	1150	682	Luke	1-14-19 12:11PM	down2	F	2.73E-03	1	1
Gen5b_30401.tif	692	910	732	1008	1122	848	1166	922	1164	964	Ryan&Stephanie	1-14-19 12:12PM	control	F	2.85E-03	1	1
Gen5b_30402.tif	724	762	736	876	1176	758	1196	840	1188	886	Ryan&Stephanie	1-14-19 12:13PM	control	F	2.85E-03	1	1
Gen5b_20308.tif	732	618	766	722	1162	528	1218	612	1218	648	Luke	1-14-19 12:13PM	down2	F	2.73E-03	1	1
Gen5b_30403.tif	682	784	718	892	1122	738	1164	822	1156	856	Ryan&Stephanie	1-14-19 12:13PM	control	F	2.85E-03	1	1
Gen5b_30404.tif	818	690	830	792	1224	656	1254	730	1256	770	Ryan&Stephanie	1-14-19 12:14PM	control	F	2.85E-03	1	1
Gen5b_30405.tif	778	878	798	986	1216	884	1244	950	1232	994	Ryan&Stephanie	1-14-19 12:15PM	control	F	2.85E-03	1	1
Gen5b_30406.tif	820	626	862	720	1284	568	1312	656	1300	704	Ryan&Stephanie	1-14-19 12:15PM	control	F	2.85E-03	1	1
Gen5b_30407.tif	704	758	736	860	1158	702	1172	790	1166	828	Ryan&Stephanie	1-14-19 12:16PM	control	F	2.85E-03	1	1
Gen5b_30408.tif	760	858	776	968	1208	840	1242	916	1238	962	Ryan&Stephanie	1-14-19 12:17PM	control	F	2.85E-03	1	1
Gen5b_30409.tif	650	776	694	880	1106	716	1118	794	1114	836	Ryan&Stephanie	1-14-19 12:18PM	control	F	2.85E-03	1	1
Gen5b_20309.tif	802	616	844	720	1224	540	1284	616	1290	656	Luke	1-14-19 12:19PM	down2	F	2.73E-03	1	1
Gen5b_30410.tif	838	612	838	702	1232	650	1264	720	1256	750	Ryan&Stephanie	1-14-19 12:19PM	control	F	2.85E-03	1	1
Gen5b_20310.tif	710	762	756	872	1156	650	1214	730	1222	778	Luke	1-14-19 12:20PM	down2	F	2.73E-03	1	1
Gen5b_30411.tif	782	658	788	764	1224	650	1264	732	1256	762	Ryan&Stephanie	1-14-19 12:22PM	control	F	2.85E-03	1	1
Gen5b_30412.tif	748	854	760	960	1186	838	1218	918	1208	942	Ryan&Stephanie	1-14-19 12:23PM	control	F	2.85E-03	1	1
Gen5b_20311.tif	754	684	780	790	1178	630	1228	726	1234	768	Luke	1-14-19 12:24PM	down2	F	2.73E-03	1	1
Gen5b_30413.tif	752	840	794	942	1190	800	1222	870	1208	902	Ryan&Stephanie	1-14-19 12:24PM	control	F	2.85E-03	1	1
Gen5b_30414.tif	766	762	786	860	1194	734	1228	824	1228	860	Ryan&Stephanie	1-14-19 12:25PM	control	F	2.85E-03	1	1
Gen5b_30415.tif	780	786	808	894	1210	776	1238	846	1230	884	Ryan&Stephanie	1-14-19 12:26PM	control	F	2.85E-03	1	1
Gen5b_20312.tif	756	848	786	956	1202	758	1246	848	1248	884	Luke	1-14-19 12:26PM	down2	F	2.73E-03	1	1
Gen5b_20313.tif	736	590	764	696	1134	566	1174	646	1182	682	Luke	1-14-19 12:30PM	down2	F	2.73E-03	1	1
Gen5b_30416.tif	740	798	774	898	1172	760	1210	840	1196	878	Ryan&Stephanie	1-14-19 12:29PM	control	M	2.64E-03	1	1
Gen5b_30417.tif	648	466	652	562	1078	500	1102	578	1098	620	Ryan&Stephanie	1-14-19 12:31PM	control	M	2.64E-03	1	1
Gen5b_30418.tif	722	646	732	748	1146	654	1174	728	1166	764	Ryan&Stephanie	1-14-19 12:31PM	control	M	2.64E-03	1	1
Gen5b_30419.tif	708	726	740	826	1158	698	1180	786	1158	820	Ryan&Stephanie	1-14-19 12:32PM	control	M	2.64E-03	1	1
Gen5b_30420.tif	740	714	766	808	1172	702	1202	778	1196	818	Ryan&Stephanie	1-14-19 12:33PM	control	M	2.64E-03	1	1
Gen5b_30421.tif	738	786	760	890	1178	772	1198	854	1190	884	Ryan	1-14-19 12:34PM	control	M	2.64E-03	1	1
Gen5b_20314.tif	754	554	776	674	1172	552	1226	640	1224	672	Luke	1-14-19 12:34PM	down2	F	2.73E-03	1	1
Gen5b_30422.tif	778	826	804	928	1228	796	1246	878	1236	918	Ryan	1-14-19 12:35PM	control	M	2.64E-03	1	1
Gen5b_30423.tif	706	626	728	736	1152	620	1188	700	1176	732	Ryan	1-14-19 12:36PM	control	M	2.64E-03	1	1
Gen5b_20315.tif	800	826	812	938	1216	782	1262	856	1264	894	Luke	1-14-19 12:36PM	down2	F	2.73E-03	1	1
Gen5b_30424.tif	712	650	738	752	1168	610	1188	684	1178	724	Ryan	1-14-19 12:37PM	control	M	2.64E-03	1	1
Gen5b_30425.tif	850	622	858	728	1280	608	1294	682	1286	720	Ryan&Stephanie	1-14-19 12:38PM	control	M	2.64E-03	1	1
Gen5b_20316.tif	684	640	718	752	1132	576	1178	664	1188	706	Luke	1-14-19 12:38PM	down2	F	2.73E-03	1	1
Gen5b_30426.tif	726	834	748	932	1192	786	1188	882	1170	920	Ryan&Stephanie	1-14-19 12:39PM	control	M	2.64E-03	1	1
Gen5b_20317.tif	712	750	738	860	1134	700	1180	776	1180	810	Luke	1-14-19 12:39PM	down2	F	2.73E-03	1	1
Gen5b_30427.tif	774	906	786	1006	1206	878	1230	968	1222	1002	Ryan&Stephanie	1-14-19 12:40PM	control	M	2.64E-03	1	1
Gen5b_30428.tif	758	676	768	780	1176	676	1192	752	1180	790	Ryan&Stephanie	1-14-19 12:40PM	control	M	2.64E-03	1	1
Gen5b_30429.tif	786	712	820	806	1212	666	1238	728	1214	774	Ryan&Stephanie	1-14-19 12:41PM	control	M	2.64E-03	1	1
Gen5b_20318.tif	694	760	738	868	1136	670	1196	742	1200	776	Luke	1-14-19 12:41PM	down2	F	2.73E-03	1	1
Gen5b_30430.tif	730	712	750	814	1202	658	1176	774	1162	812	Ryan&Stephanie	1-14-19 12:42PM	control	M	2.64E-03	1	1
Gen5b_20319.tif	712	552	738	666	1138	528	1182	622	1174	654	Luke	1-14-19 12:47PM	down2	F	2.73E-03	1	1
Gen5b_20320.tif	750	810	770	922	1184	784	1230	864	1234	904	Luke	1-14-19 12:49PM	down2	F	2.73E-03	1	1
Gen5b_30151.tif	764	940	792	1046	1236	922	1256	1018	1240	1052	Stephanie&Ryan	1-14-19 12:48PM	up2	M	2.64E-03	1	1
Gen5b_30152.tif	722	1010	732	1116	1146	1000	1170	1080	1158	1114	Stephanie&Ryan	1-14-19 12:50PM	up2	M	2.64E-03	1	1
Gen5b_20321.tif	718	880	744	994	1094	878	1154	954	1158	1004	Luke	1-14-19 12:51PM	down2	F	2.73E-03	1	1
Gen5b_30153.tif	668	808	654	900	1104	844	1104	934	1090	966	Stephanie&Ryan	1-14-19 12:51PM	up2	M	2.64E-03	1	1
Gen5b_20322.tif	802	936	842	1036	1226	860	1270	932	1270	976	Luke	1-14-19 12:52PM	down2	F	2.73E-03	1	1
Gen5b_30154.tif	738	754	746	870	1194	760	1224	850	1206	890	Stephanie&Ryan	1-14-19 12:53PM	up2	M	2.64E-03	1	1
